train loss,test loss,train dice,test dice
1.5543065132633331,1.55479572614034,0.26624497495791616,0.24836300362140745
1.419158863252209,1.2703853289286295,0.3785388057922142,0.4343271587233783
1.3155267411662686,1.4091400808758205,0.46572581658887785,0.3127867767054008
1.2724139924972286,1.3350191851456958,0.4937953176180576,0.3643895713835067
1.2446866166207098,1.126824058426751,0.5136781945993482,0.5161443789970356
1.179965208038207,1.206477106279797,0.5555915037503247,0.5112975730275494
1.135034264287641,1.1036903235647413,0.5815991601177303,0.5825445399678495
1.0979096870268543,0.9231749448511336,0.6008214776153142,0.7379458647194691
1.0377903730638565,0.8012517200575935,0.6378205618218327,0.765138590664897
0.9935003522903688,0.8609563185109033,0.6526289001521096,0.7277334546035116
0.9381455209947401,0.9028181076049805,0.6748089907095799,0.7039688860046177
0.8574975998170914,0.8312090377012888,0.7197426671130713,0.7285587807384092
0.8191146958258845,0.8191827409797244,0.726964842638209,0.7159876610249883
0.7563679402874363,0.7196512659390768,0.7498224815713448,0.7763675241522638
0.73592686576228,0.5704770227273306,0.7486547834553963,0.8183935551549402
0.6925784091795645,0.6986320720778572,0.7572202173295609,0.744559636233349
0.6465046517310604,0.5194184091356066,0.7707867147146689,0.8298897627146027
0.6140541338151502,0.5089052756627401,0.7762398252400314,0.8367817482241892
0.5758976894040262,0.39943039483494225,0.7902488036847618,0.8547476209348395
0.5455904718368284,0.42738827135827806,0.7937842066737566,0.8421727910002322
0.4958116785172494,0.4383407341109382,0.8089197403747075,0.8521936502716503
0.4809448026841687,0.4958204666773478,0.8115048070921117,0.7883151523152142
0.4604105391810017,0.5323311660024855,0.8138596755816919,0.7652248760467182
0.4301747733546841,0.38273979292975535,0.8231628035335986,0.8444556591419277
0.4445371170197764,0.28658763633833995,0.8109866037483059,0.8756835255070743
0.40581785286626515,0.36852837337387934,0.8251854859685519,0.8352876959323894
0.41495919689055416,0.2594595061408149,0.8165077756849511,0.8872843767160126
0.3864267902989541,0.31470513410038414,0.8275060654234793,0.858701246369886
0.3862770799667604,0.26747393012046816,0.8256265100836607,0.8660964771078593
0.3828871104025071,0.25332931743727793,0.8230096300107298,0.8785030614305397
0.3583867015377168,0.2856823047002156,0.8322269736681982,0.868507330659191
0.3468727404071439,0.31436139742533364,0.837185918271453,0.844376883615522
0.32568773223507785,0.38476244674788584,0.8455095124567205,0.8058805641837872
0.33234556067374443,0.28685182399219933,0.8401948601804888,0.856326746168215
0.34114540315443465,0.15608394543329876,0.8346319495630367,0.9157400982329379
0.311853185007649,0.27961129678620233,0.8477470587578813,0.8541735976573182
0.3198355570916207,0.1937028772301144,0.8424283145453366,0.896081122479161
0.3343702627766517,0.2514879643917084,0.8341335570719194,0.8673425984657984
0.3200722082968681,0.21092307964960735,0.840625732580568,0.8821657321041427
0.31323073717855643,0.22620832655164932,0.8428197421067805,0.8763814684367158
0.2934392286885169,0.21817403435707092,0.8517097675141795,0.8833443860436812
0.31419884966265765,0.30633480747540787,0.8409288182423001,0.8338602854634712
0.2812621347365841,0.27627641691101923,0.856581527169498,0.8523855382199124
0.29284688349693055,0.256171836455663,0.8501406694555508,0.859419564995514
0.3024212756464558,0.15031319591734146,0.844983210728898,0.9096507343899164
0.29472155301801617,0.30839657187461855,0.8483611703294246,0.8314188624054717
0.2864003485248935,0.18382011916902327,0.8519362259981503,0.8925622392935019
0.27107684689183387,0.20233631200260585,0.8592838488467957,0.8835517091426338
0.26210857745139826,0.20538694394959342,0.8634586606383455,0.8793486803480771
0.29567811335286787,0.19124346375465393,0.8462194024571561,0.887930929097325
0.27931735669412916,0.18244443734486895,0.8540682120258949,0.8935415405587341
0.25581604934507796,0.32489112416903176,0.8656537592236542,0.8198249747069879
0.261669869576731,0.30617053045166864,0.8624328051599157,0.8292551083453826
0.25054310098771126,0.22214606139394974,0.8675953726555601,0.8715401561778713
0.28141836158690914,0.11612854136361014,0.8520708682989552,0.9235356298610209
0.2451500008183141,0.2517372575071123,0.8701125609246703,0.8566560739135637
0.24137627809278425,0.15328176882531905,0.8716807666434139,0.9049563818376156
0.2790411380029494,0.19566935367054408,0.852644577227274,0.8842865694792208
0.2616531748925486,0.17958067589335971,0.86139641138754,0.8906549022371236
0.2748602974799371,0.16781927545865374,0.8545353007052732,0.8969072851024147
0.2500403638808958,0.16612963941362166,0.8666666561645775,0.8985679327893614
0.25641010499769645,0.32587907446755304,0.8634980619282939,0.8177046376220609
0.2558189518990055,0.28935853044191995,0.8636045818504815,0.8360241125289721
0.2458076888515103,0.1769840161005656,0.8685523668236756,0.8925251544724625
0.2584664260187457,0.11355090869797599,0.8622123528917945,0.9234942683087207
0.2493459363137522,0.2942793938848708,0.8666429352788506,0.8333461978672114
0.25091525316238406,0.16412208212746512,0.8657007872098467,0.8980468881858924
0.2524895033528728,0.17838997377289664,0.8648571180530691,0.8910946363253215
0.24509556716488254,0.17300837967130875,0.8685298172443144,0.8932654194071183
0.23002731607806295,0.1552338076962365,0.8760299629720799,0.9026069612069488
0.23900284228786348,0.18187697794702315,0.8714240425696437,0.889718468390781
0.2441345933944948,0.345388631688224,0.8688201026951462,0.8071208528501352
0.22945701883685202,0.3424849417474535,0.876069272401542,0.8087747098010976
0.2207639598077343,0.22147650917371112,0.8803592093690678,0.8690899387228735
0.24121770397309336,0.10855686730808681,0.8701841558574688,0.9252869879599419
0.25824428989041237,0.1713937395148807,0.8616109832331198,0.8940976093056456
0.2357615101721979,0.1526077065202925,0.8727479436441584,0.9034333687539715
0.22017581501314717,0.1749471664428711,0.8805462748471694,0.8921283915754391
0.21038845815966203,0.17166034777959185,0.8854480324894198,0.8937266830198235
0.22166082397583994,0.1621893088022868,0.8797031735988216,0.8985119042871169
0.22543525349709295,0.16714610060056048,0.8778203975513259,0.8961371972236023
0.22357217496441253,0.2559119568930732,0.8787397254971753,0.8518516715319555
0.2332364447655216,0.33421988685925796,0.8738874944550266,0.8128176706600932
0.22714809756125173,0.16969154675801593,0.8768667483222512,0.8947813741452042
0.21883972960133705,0.10569580131106907,0.880973164822407,0.9265281874590279
0.2273223973089649,0.1749864127900865,0.8767212858076034,0.8916002414566707
0.22955848978411766,0.15603639086087542,0.8756428159383328,0.9011740272638638
0.2301785861292193,0.13501556780603197,0.8752917487799753,0.9119041702176388
0.21596963021063034,0.16383307576179504,0.8824345700225844,0.8973698140388802
0.20822115136731054,0.17805320090717738,0.8862818230863451,0.8900235830614094
0.20118971255517773,0.17071958118014866,0.8897868062570158,0.8938957577378062
0.22873069163291684,0.2279289636347029,0.8759732239178375,0.8655986963997949
0.23240404475119805,0.25723767015669086,0.874082616555549,0.8507942541409769
0.226264605599065,0.19696604940626358,0.8772295738819639,0.8808823424872777
0.22288105103277392,0.09840108023749458,0.8788477261137203,0.9300127477263029
0.22302637407856604,0.17148399088117813,0.8787205146400023,0.8936146918213985
0.20149460877141642,0.1638671232594384,0.8895253581554742,0.8971200354126052
0.2264829666383805,0.14748984641498988,0.8770577524475321,0.9056065680324742
0.20402478556479178,0.15801356964641147,0.8882860245282888,0.900163794066417
0.20859695865261937,0.1370580964618259,0.885921826762,0.9105228132186625
0.21321037084825575,0.1473369472556644,0.8836652623258551,0.9056000213414832
0.22327527961423319,0.2952252566814423,0.8786195686271151,0.8317490729154505
0.21716024837186257,0.21002527144220137,0.8816803510417223,0.8758542570357911
0.21081569463975966,0.15674162308375042,0.8848355172070916,0.9010492569291755
0.2342638442593236,0.0944604151778751,0.8731370283658287,0.9320603447990485
0.2106694398387786,0.1715429796112908,0.8848920880965114,0.893945942804416
0.20522674437492125,0.13503588636716207,0.8875889882735227,0.9116068222561
0.20832665235765516,0.16258335842026603,0.8860666273991028,0.8979676311190502
0.20982676206096526,0.16011741161346435,0.8853709704703087,0.899129779708275
0.2041457249272254,0.13982979191674125,0.8881436804620664,0.9093110661662767
0.20449961000873199,0.15365544358889263,0.8879703500084417,0.9025074335358098
0.19462161525603264,0.21404820746845668,0.8928692384684812,0.8720536468655432
0.19113078309643652,0.27640412648518875,0.8946563657382088,0.8414068981045162
0.20895366476428126,0.23242129286130267,0.8856892529897201,0.8633294582075042
0.19699559288640175,0.10000439551141527,0.8916436862062685,0.9291352250823399
0.20448221698884042,0.1628451916906569,0.8879513067687729,0.8978794403316588
0.20096440392155798,0.14926675690544974,0.8896905186517207,0.9043441652723013
0.21210205708780597,0.1363799280590481,0.884089322842706,0.9109891288369077
0.20235642387020972,0.21810735662778216,0.888986344379867,0.8700211326553765
0.20481809493034117,0.1385149829917484,0.887769701519057,0.9100461555892896
0.19388375320742204,0.13841949966218736,0.8932418811433834,0.9098134391016682
0.18871405355391965,0.22709206475151908,0.8957989744175806,0.8659999583921063
0.1900457013037897,0.25384463270505264,0.8950902139341387,0.8520304430070105
0.1949667646038917,0.17516748507817584,0.8926903339439916,0.8919049678379712
0.2069615852448248,0.09800463318824768,0.8866888338584117,0.9300949394511772
0.1764155230214519,0.15121691491868758,0.9019440006805554,0.9036470842362758
0.19753421237391808,0.12837250762515598,0.8914168759696834,0.9148504974462096
0.2054585472229988,0.1513212528493669,0.8873907780058354,0.9035595967006952
0.18866204292543473,0.15599948896302115,0.8958172075433576,0.9010040516618503
0.19409706631014426,0.1360432975822025,0.8930932802476012,0.9111086542497226
0.18611531795993927,0.1638188335630629,0.8970774076054951,0.8970901788354086
0.19068377671703216,0.21052985787391662,0.8948134681198474,0.8742923423668986
0.18895018716012277,0.1995670371585422,0.8956490875459062,0.8784107988485369
0.19373900044348932,0.16128594742880928,0.8932871236983015,0.8986030124438414
0.19674629203734859,0.09675071040789285,0.8917726097809839,0.930747057610312
0.22301007547686177,0.1626456121603648,0.8785838791952169,0.8979212612595119
0.20609270603426041,0.1428680956363678,0.8871467024396376,0.9077022245079769
0.2068423724943592,0.13450340827306112,0.886694284480105,0.9119572959859182
0.19809674332218782,0.18425758745935225,0.8911146262899261,0.8868906338154404
0.19615066974393783,0.1408994303809272,0.8920662644014575,0.9086331966125908
0.18915973132656463,0.1578064766195085,0.8955260780069321,0.9001192688072798
0.19091145300096082,0.2034135103225708,0.8946933212553262,0.877318395312137
0.179645360285236,0.23979470862282645,0.9002834571831236,0.8591450564633445
0.176295304682947,0.13334385951360067,0.9019885394842956,0.9122632059033221
0.18364813327789306,0.09733619027667575,0.8983068714979197,0.9302645953800073
0.19186796219118177,0.16084093583954703,0.8941745552999993,0.8985382636450636
0.17715242332027806,0.13369952042897543,0.901557824546688,0.9124414481032013
0.18308271631117787,0.1348442475001017,0.89859306716125,0.9115609609899629
0.18218204898218957,0.1584107716878255,0.8990348890217035,0.8998832067604046
0.19435699409054172,0.14525675177574157,0.8929925322467338,0.9065161111344329
0.19436986830926709,0.1483752800358666,0.8929917178194935,0.9048636500450329
0.1895656212683647,0.1868385745419396,0.8953903157281939,0.8856429194284402
0.17811418810198384,0.23406371871630352,0.9011112358538003,0.8621755442293935
0.18899267104364212,0.13277087012926736,0.8956362984564137,0.9127633866377228
0.1955279331053457,0.08872156076961094,0.8923600476854309,0.9347892440068347
0.18627721994153915,0.13001975152227613,0.8969612824148303,0.9142045622724013
0.18612801182654595,0.13113767306009927,0.8970616641262742,0.9135377631058231
0.17955496657279227,0.11411153674125671,0.9003506622628468,0.9220235155381306
0.18969625734513804,0.1515720824400584,0.8952637175883881,0.903297412910402
0.18309287217355544,0.1389986349476708,0.8986178645238048,0.9095480090839392
0.17828314150533367,0.1532964249451955,0.9009652287454353,0.902375554329821
0.1794320871753077,0.20806281169255572,0.9003993534802462,0.875462998029814
0.16846534013748168,0.20405039257473415,0.9058678095653409,0.8769607329069046
0.17164476533089915,0.14646860692236158,0.904294571240106,0.9058144154143766
0.19608081733026814,0.09287048776944479,0.8920840520464473,0.9325760511530214
0.16916541514858122,0.12691176997290718,0.9055415222059733,0.9157436482063455
0.19665198749111543,0.12307844625578987,0.8917695198726979,0.917656555285682
0.17785222184273505,0.1090814577208625,0.9012116774941422,0.9245576280992929
0.1709166830585849,0.13876168661647373,0.9046232855263187,0.9096183630715112
0.1858873944128713,0.1436777220831977,0.8971466793856827,0.9072699043683726
0.16304303830669772,0.1592640419801076,0.9085573038954794,0.8993318148920639
0.17832550810229394,0.18112539317872786,0.9009661740947793,0.8885284973273195
0.17616424406728434,0.2326039943430159,0.9019814841705127,0.8628688858682884
0.1750181278874797,0.14262460072835287,0.9025861628492116,0.9078690448807892
0.18283191996236,0.08686934974458482,0.8986503396716621,0.9355162828609435
0.1742313661882954,0.13427521851327684,0.9030231171051085,0.9122015992282723
0.18447367875806744,0.11972790691587659,0.8978449269161376,0.9193200112512286
0.1850180495169855,0.08483571211496987,0.897637446461683,0.9367157435902125
0.1644946375200825,0.15593544046084087,0.9078537255953766,0.9010193118852708
0.16836475595351189,0.12188782360818651,0.9059294660088295,0.9182760943553493
0.1788676773348162,0.13663394980960422,0.9006738130334161,0.9107378034833961
0.16599671725303897,0.2653904067145454,0.907101571719109,0.8465751289549235
0.1655721491382968,0.20522886912027996,0.9072748700307752,0.8762836317685171
0.17202133209474627,0.1363765405284034,0.9041073845215936,0.9109400983514534
0.18046696032247236,0.09840967324044969,0.8999177442651953,0.9298497876768549
0.1777344330664604,0.1343587577342987,0.9012171764363288,0.9120081642506555
0.17367287412766488,0.12898569371965196,0.9032666077234035,0.9145099800308923
0.16577864231601838,0.08779776162571376,0.9072233359434072,0.9353580551061256
0.16604557998718752,0.1321102288034227,0.9070518784507283,0.9130604852129838
0.16597765607218587,0.11781737936867606,0.907144704749997,0.9201584971275532
0.16499299464687225,0.1398481766382853,0.9075846489013695,0.9090507250403028
0.17657129033919303,0.17991667721006607,0.9018140565207858,0.8890890397492577
0.17134761002755935,0.19971600903405082,0.9044303910494578,0.8792219904278815
0.16977072954177855,0.18143426775932311,0.9051902476070698,0.8880942486627194
0.17793189056458011,0.0844875050915612,0.9011482012273829,0.9368171175416601
0.17951367670489896,0.1549516028828091,0.9003575374411596,0.9016290827773837
0.18405519570073772,0.11539814273516336,0.8980693936514798,0.9213196755489329
0.1696129987316747,0.08948215908474391,0.9053222921500198,0.9343883018156608
0.16540495311060258,0.1352634006076389,0.9073831612674051,0.9114768218356588
0.1724329756152245,0.12473008433977761,0.9038880170705892,0.9165688331045582
0.14773442283753424,0.13058249553044637,0.9162159423433595,0.9136436086326247
0.16134665973724857,0.1937040130297343,0.90943685868442,0.8829996771009007
0.16143742146030546,0.15916968451605903,0.9093733535932054,0.8999742564472891
0.16069536478288712,0.12274935907787746,0.9097111493503318,0.9177737649243354
0.17336061808370776,0.08813657760620117,0.903445517965343,0.9350310219779567
0.17031823089045864,0.13421675629085963,0.9049308273982511,0.912108638370099
0.16415494526586225,0.1290530502796173,0.9080110156711266,0.914538967833746
0.15430972653050576,0.10538472135861715,0.9129237344803217,0.9263882932818066
0.16443910598754882,0.13606202668613857,0.9078895556120073,0.9109707685477137
0.16327602632584112,0.1093593014611138,0.9084611798484954,0.9244279121860521
0.15813966258879628,0.1277145485083262,0.9110301098980398,0.915157896101482
0.15560929044600455,0.19149942596753436,0.9122927179597627,0.8832894375231498
0.16420575611052976,0.22286593317985534,0.9079684692400982,0.8676402058443126
0.15371654495116202,0.13623771137661403,0.9132226661004953,0.9111026158990763
0.16994584337357552,0.07932286527421739,0.9051385092163843,0.9394847844159367
0.16629783684207547,0.1266621689001719,0.9069405354884292,0.9157936637171707
0.1684813487914301,0.12958368062973022,0.9058420483280162,0.9141607278954766
0.17544595349219536,0.10378930038876003,0.9024108280481976,0.9272051773719495
0.1932397234824396,0.1455081906583574,0.8934776397536083,0.9062815056167292
0.1620659278285119,0.1263716591729058,0.909039207580958,0.9159802596996194
0.14861746372715118,0.14081402354770237,0.9158022695638781,0.9086410197465916
0.1628283250716425,0.16984310150146484,0.9086855340104033,0.8940899091611441
0.15584324098402455,0.15897446605894303,0.9121606489429541,0.8995426292743469
0.1649457762318273,0.12669008705351087,0.9075856503016484,0.9157872191351238
0.16903378271287486,0.07241614063580831,0.9055606237157032,0.9428108377911975
0.16506768811133601,0.12261727187368604,0.9075404747651387,0.9177930126196697
0.16499901125507968,0.10835149619314405,0.9075725721124026,0.9249798286030394
0.16356231666380358,0.08434306648042467,0.9083019353754557,0.9369163558864055
0.149921832161565,0.1346391843424903,0.9151409809262159,0.911632572066359
0.16390387127476355,0.1132432758808136,0.9081561626297138,0.9224290937718521
0.1586838687619855,0.13730136288536918,0.9107340358950777,0.9102976074845329
0.16789111129699216,0.1844134238031175,0.9061526247330574,0.8869533244587114
0.1632383938758604,0.20667006969451904,0.90848213446878,0.8708480072926886
0.15988133107462235,0.12186511754989623,0.9101544204650966,0.9181748094802439
0.1634317228871007,0.07306208610534667,0.9083509430130214,0.9423718900633498
0.15853058138201312,0.13944348096847534,0.9108272772515534,0.9092627988670449
0.15775380442219397,0.1220785485373603,0.9111958146381501,0.9179939290731737
0.15814144265267158,0.09112424718009102,0.9110135336126501,0.933542874691587
0.15931977072069722,0.12568648391299778,0.9104244293768654,0.9161646596315779
0.16439969924188427,0.1326022916369968,0.9078875080696839,0.9127043952487782
0.16053930213374476,0.13018988304668003,0.9098100047529937,0.9139543317376118
0.14673162045017366,0.1573590642876095,0.9167363653745817,0.9003041619882631
0.15213425890091928,0.21660985946655273,0.9140353766503859,0.8707127190996597
0.15469053291505383,0.13437262574831643,0.9127681675119986,0.9119168897417234
0.17075815777624806,0.07026972439554002,0.9047020514403464,0.9440098986450252
0.15928977574071576,0.1262999779648251,0.910443345668562,0.9157447226095171
0.15396987122874103,0.11312573552131652,0.9131134007999504,0.9224354151688633
0.15617690893911548,0.0807433697912428,0.9120154393881371,0.9387821641534252
0.14970780995584304,0.12031719817055594,0.9152481422591616,0.9188937985245917
0.16090080045884655,0.11024029122458565,0.909636514883339,0.9239534774440689
0.1389806116780927,0.12936590181456672,0.9206144139815146,0.9142502823028767
0.16000325064505297,0.1623126208782196,0.9100495359109808,0.8981381456468658
0.15115812939982262,0.1780442436536153,0.9145582805759341,0.8900901282077887
0.1547178126150562,0.12874002324210274,0.9127265104034606,0.914751172935754
0.1635272418299029,0.07269688844680786,0.9083079762050525,0.9426823357797278
0.14955670602859988,0.12003222505251565,0.9152914526020112,0.9188429582607085
0.1507288613627034,0.13774223195181953,0.9147099567877199,0.9101622017704964
0.16736268074281754,0.08577799201011657,0.9064166887450955,0.9362234074675552
0.16711159483078988,0.13246293597751194,0.9065587977278642,0.9127254284609834
0.15270385203822964,0.1103983031378852,0.9137294516802473,0.9238768217753585
0.14911091981395597,0.12079548570844861,0.9155073445002418,0.9186409055451528
0.15304296170511553,0.17949290474255877,0.9135556453659793,0.8894217734905994
0.14755052558837398,0.18145758973227608,0.9163099805539916,0.8890227847068392
0.14223886305286038,0.1403841945860121,0.9189458640721997,0.9088313963292216
0.1520052521459518,0.08895114792717826,0.9141119331617696,0.9346111058375991
0.15515815711790518,0.11668174862861633,0.9125025746882443,0.9212021309894106
0.1480668302505247,0.10990585949685838,0.916065241401337,0.9240224979445053
0.15388399554837132,0.08478420707914563,0.9131271240780772,0.936483725506821
0.14687756992155504,0.12894923223389518,0.9166460652497783,0.9145756007229693
0.15253386459042947,0.11315316359202066,0.9138271194397987,0.9225344977521069
0.146265882830466,0.13045105404324,0.9169242456937106,0.9139342749943717
0.15831141356498965,0.16576194829410976,0.9109066008595017,0.8963406216987982
0.15021566075663415,0.1551926341321733,0.9149530753806678,0.9014246084751388
0.15880654704186223,0.12087836265563964,0.9106618652937818,0.9186323032889774
0.14972559444365963,0.07391081319914924,0.9151947029143032,0.9420211245947635
0.1527234823473038,0.10766910910606384,0.9137332885858885,0.9252946206128142
0.16565584098139116,0.10887759990162318,0.9072252806405874,0.9246157990717032
0.16067548721067368,0.09276258018281724,0.9097305102091147,0.9326167679074621
0.1506927628670969,0.12149271104070875,0.9147571877145186,0.9182577263906384
0.15894719516077346,0.11824559569358825,0.9106009155350436,0.9198981460269919
0.13957632010982882,0.12494286629888746,0.9202872409052915,0.9167022577501782
0.1466371267072616,0.15890497366587322,0.9167714674146827,0.8997247333836165
0.15309311497596004,0.2063424958123101,0.9135247503422128,0.87611566242501
0.15139659873900876,0.12181636426183912,0.9143990528653778,0.9183025261238381
0.1535150347217437,0.07770507600572374,0.9133135971249002,0.9401766431732965
0.13212808562863257,0.13020887706014844,0.9240386904814168,0.9139088989552595
0.14295314435035952,0.10631296104855006,0.918613163602958,0.9260249232067536
0.14823583249122865,0.09543426566653782,0.9159702798521568,0.9314450696832526
0.14942779233378747,0.11940063767962986,0.9153806221933334,0.9193979909200205
0.14124711828847084,0.10730534858173793,0.9194445245661447,0.9253508162250891
0.1379926804573305,0.1286856042014228,0.9211042288964296,0.9147343579375967
0.15436434361242476,0.19854872822761535,0.9129128563194312,0.8798734284219865
0.14487687003227973,0.1358041438791487,0.9175924917050985,0.9112760321114034
0.13976365866199617,0.10905271503660413,0.9201848051030196,0.9246186496363006
0.14699959062760876,0.07475842105017769,0.9166001062788438,0.9417666180783136
0.14457275521370672,0.11492640508545768,0.9177984291373853,0.9216183778255109
0.14020625352859498,0.10670982201894125,0.9199791200026924,0.9257242558728567
0.14699406585385721,0.08263056212001377,0.9165931785157391,0.9377550453676529
0.1450632829819956,0.1345992558532291,0.9175373918145332,0.9118676023491028
0.14656424176308416,0.10735934707853528,0.9167576766348111,0.9252400017353305
